"FilePath","Category","DirName","Lines","Sections","Name","Description","ArgumentHint","UserInvocable","HasAllowedTools","LargeTables_10plus","LargeLists_30plus","LargeText_30plus","HasLargeInline","CodeLangs","Images","RefCount","RefFileNames","HasEmptyRef","CacheLayerAnnotations","RefReadInFirst20pct","TitleMatchesName","IsGenreWrapper","HasGenreRoute"
"都市悬疑\skills\都市悬疑-输出WebNovel版\SKILL.md","GenreWrapper","都市悬疑-输出WebNovel版","66","8","都市悬疑-输出WebNovel版","'用于【都市悬疑】题材下的 WebNovel 平台输出任务。作为题材包装层、兼容入口与路由层，负责保留都市悬疑入口、补充调查逻辑与跨文化可读边界，并明确要求优先强制加载并使用 `通用-输出WebNovel版`。关键词：都市悬疑WebNovel版、跨文化悬疑、英文连载。'","'要把哪一章都市悬疑改成 WebNovel 版？默认按“保推理链、压迫感与跨文化可读性”处理。'","false","False","0","0","0","False","","0","4","分节级补救映射与详细规则回填.md;平台研究补充.md;题材边界与来源.md;执行细则与题材补丁.md","False","0","False","True","True","False"
"都市悬疑\skills\都市悬疑-输出七猫版\SKILL.md","GenreWrapper","都市悬疑-输出七猫版","67","8","都市悬疑-输出七猫版","'用于【都市悬疑】题材下的七猫平台输出任务。作为题材包装层、兼容入口与路由层，负责保留都市悬疑入口、补充直白短叙、普通人共情、生活化悬念与章末翻页边界，并明确要求优先强制加载并使用 `通用-输出七猫版`。关键词：都市悬疑七猫版、七猫、直给反馈、追读。'","'要把哪一章都市悬疑改成七猫版？默认按“保案件链、普通人软肋与强反馈，不写成空爽文”处理。'","false","False","0","0","0","False","","0","4","分节级补救映射与详细规则回填.md;平台研究补充.md;题材边界与来源.md;执行细则与题材补丁.md","False","0","False","True","True","False"
"都市悬疑\skills\都市悬疑-输出今日头条版\SKILL.md","GenreWrapper","都市悬疑-输出今日头条版","131","14","都市悬疑-输出今日头条版","'用于【都市悬疑】题材下的今日头条平台输出任务。作为题材包装层、兼容入口与路由层，负责保留都市悬疑入口、补充案件反转与互动驱动边界，并明确要求优先强制加载并使用 `通用-输出今日头条版`。关键词：都市悬疑今日头条版、今日头条平台、开篇钩子、互动驱动、规则怪谈、中式悬疑。'","'要把哪一章都市悬疑改成今日头条版？默认按""开篇钩子密集 + 强情节推进 + 互动驱动 + 案件反转""处理。'","false","False","0","0","0","False","","0","2","题材边界与来源.md;执行细则与题材补丁.md","False","0","False","True","True","False"
"都市悬疑\skills\都市悬疑-输出出版社版\SKILL.md","GenreWrapper","都市悬疑-输出出版社版","65","8","都市悬疑-输出出版社版","'用于【都市悬疑】题材下的出版社平台输出任务。作为题材包装层、兼容入口与路由层，负责保留都市悬疑入口、补充出版审读友好度与现实调查质感边界，并明确要求优先强制加载并使用 `通用-输出出版社版`。关键词：都市悬疑出版社版、传统出版、审稿友好、现实调查。'","'要把哪一章都市悬疑改成出版社版？默认按“保现实调查厚度、证据链与审读友好度”处理。'","false","False","0","0","0","False","","0","4","分节级补救映射与详细规则回填.md;平台研究补充.md;题材边界与来源.md;执行细则与题材补丁.md","False","0","False","True","True","False"
"都市悬疑\skills\都市悬疑-输出小红书版\SKILL.md","GenreWrapper","都市悬疑-输出小红书版","67","8","都市悬疑-输出小红书版","'用于【都市悬疑】题材下的小红书平台输出任务。作为题材包装层、兼容入口与路由层，负责保留都市悬疑入口、补充体感异常、凡人共情、移动端吸附与可分享感官瞬间边界，并明确要求优先强制加载并使用 `通用-输出小红书版`。关键词：都市悬疑小红书版、小红书、体感、共情。'","'要把哪一章都市悬疑改成小红书版？默认按“保案件链、体感异常与凡人共情，不写成笔记腔”处理。'","false","False","0","0","0","False","","0","4","分节级补救映射与详细规则回填.md;平台研究补充.md;题材边界与来源.md;执行细则与题材补丁.md","False","0","False","True","True","False"
"都市悬疑\skills\都市悬疑-输出微信订阅号版\SKILL.md","GenreWrapper","都市悬疑-输出微信订阅号版","65","8","都市悬疑-输出微信订阅号版","'用于【都市悬疑】题材下的微信订阅号平台输出任务。作为题材包装层、兼容入口与路由层，负责保留都市悬疑入口、补充连续追更与社交传播边界，并明确要求优先强制加载并使用 `通用-输出微信订阅号版`。关键词：都市悬疑微信订阅号版、公众号连载、微钩子、持续关注。'","'要把哪一章都市悬疑改成微信订阅号版？默认按“保连续追更动力、证据递进与社交传播顺滑度”处理。'","false","False","0","0","0","False","","0","4","分节级补救映射与详细规则回填.md;平台研究补充.md;题材边界与来源.md;执行细则与题材补丁.md","False","0","False","True","True","False"
"都市悬疑\skills\都市悬疑-输出新浪微博版\SKILL.md","GenreWrapper","都市悬疑-输出新浪微博版","67","8","都市悬疑-输出新浪微博版","'用于【都市悬疑】题材下的新浪微博平台输出任务。作为题材包装层、兼容入口与路由层，负责保留都市悬疑入口、补充短促抓点、话题切口、评论驱动、现实议题锚定与证据链边界，并明确要求优先强制加载并使用 `通用-输出新浪微博版`。关键词：都市悬疑新浪微博版、微博、话题切口、评论驱动。'","'要把哪一章都市悬疑改成新浪微博版？默认按“保案件链、现实议题与传播切口，不写成评论帖”处理。'","false","False","0","0","0","False","","0","4","分节级补救映射与详细规则回填.md;平台研究补充.md;题材边界与来源.md;执行细则与题材补丁.md","False","0","False","True","True","False"
"都市悬疑\skills\都市悬疑-输出番茄版\SKILL.md","GenreWrapper","都市悬疑-输出番茄版","66","8","都市悬疑-输出番茄版","'用于【都市悬疑】题材下的番茄平台输出任务。作为题材包装层、兼容入口与路由层，负责保留都市悬疑入口、补充证据链与压迫感边界，并明确要求优先强制加载并使用 `通用-输出番茄版`。关键词：都市悬疑番茄版、番茄平台、强钩子、免费阅读。'","'要把哪一章都市悬疑改成番茄版？默认按“保案件链、压迫感与章末硬钩子，强化追读节奏”处理。'","false","False","0","0","0","False","","0","4","分节级补救映射与详细规则回填.md;平台研究补充.md;题材边界与来源.md;执行细则与题材补丁.md","False","0","False","True","True","False"
"都市悬疑\skills\都市悬疑-输出百度百家号版\SKILL.md","GenreWrapper","都市悬疑-输出百度百家号版","67","8","都市悬疑-输出百度百家号版","'用于【都市悬疑】题材下的百度百家号平台输出任务。作为题材包装层、兼容入口与路由层，负责保留都市悬疑入口、补充冷峻写实、信息抓力、搜索友好、日常物件线索化与顺滑扫读边界，并明确要求优先强制加载并使用 `通用-输出百度百家号版`。关键词：都市悬疑百度百家号版、百家号、信息抓力、现实共鸣。'","'要把哪一章都市悬疑改成百度百家号版？默认按“保案件链、现实职业线索与信息抓力，不写成资讯稿”处理。'","false","False","0","0","0","False","","0","4","分节级补救映射与详细规则回填.md;平台研究补充.md;题材边界与来源.md;执行细则与题材补丁.md","False","0","False","True","True","False"
"都市悬疑\skills\都市悬疑-输出知乎版\SKILL.md","GenreWrapper","都市悬疑-输出知乎版","66","8","都市悬疑-输出知乎版","'用于【都市悬疑】题材下的知乎平台输出任务。作为题材包装层、兼容入口与路由层，负责保留都市悬疑入口、补充调查逻辑与现实压迫感边界，并明确要求优先强制加载并使用 `通用-输出知乎版`。关键词：都市悬疑知乎版、知乎盐选、逻辑链、讨论感。'","'要把哪一章都市悬疑改成知乎版？默认按“保调查逻辑、保证据链、强化讨论感与现实质感”处理。'","false","False","0","0","0","False","","0","4","分节级补救映射与详细规则回填.md;平台研究补充.md;题材边界与来源.md;执行细则与题材补丁.md","False","0","False","True","True","False"
"都市悬疑\skills\都市悬疑-输出纵横小说版\SKILL.md","GenreWrapper","都市悬疑-输出纵横小说版","67","8","都市悬疑-输出纵横小说版","'用于【都市悬疑】题材下的纵横小说网平台输出任务。作为题材包装层、兼容入口与路由层，负责保留都市悬疑入口、补充证据链条与人性落点边界，并明确要求优先强制加载并使用 `通用-输出纵横小说版`。关键词：都市悬疑纵横版、纵横中文网、中等节奏、现实锚点、职业流、民俗流。'","'要把哪一章都市悬疑改成纵横小说版？默认按""保案件链 + 中等节奏克制悬念 + 人性落点显化 + 限制性视角""处理。'","false","False","0","0","0","False","","0","2","题材边界与来源.md;执行细则与题材补丁.md","False","0","False","True","True","False"
"都市悬疑\skills\都市悬疑-输出豆瓣版\SKILL.md","GenreWrapper","都市悬疑-输出豆瓣版","65","8","都市悬疑-输出豆瓣版","'用于【都市悬疑】题材下的豆瓣平台输出任务。作为题材包装层、兼容入口与路由层，负责保留都市悬疑入口、补充现实纹理与调查氛围边界，并明确要求优先强制加载并使用 `通用-输出豆瓣版`。关键词：都市悬疑豆瓣版、豆瓣阅读、现实质感、文学性。'","'要把哪一章都市悬疑改成豆瓣版？默认按“保现实纹理、调查余味与压抑感，不洗空案件骨架”处理。'","false","False","0","0","0","False","","0","4","分节级补救映射与详细规则回填.md;平台研究补充.md;题材边界与来源.md;执行细则与题材补丁.md","False","0","False","True","True","False"
"都市悬疑\skills\都市悬疑-输出起点中文网版\SKILL.md","GenreWrapper","都市悬疑-输出起点中文网版","48","6","都市悬疑-输出起点中文网版","都市悬疑题材的起点中文网版输出包装层。路由到 通用-输出起点中文网版，并叠加都市悬疑题材专项补丁与禁行项。","要把哪一章输出为起点中文网版（都市悬疑）？默认执行：加载通用-输出起点中文网版 + 题材补丁。","false","False","0","0","0","False","","0","0","","False","0","False","True","True","False"
